date;goods_id;aggregator;sku;mdr_amount;success_rate
25/06/24;pdam_kota_madiun_20210909111300001700166009700732393;dji;pdam_kota_madiun;1250;66
25/06/24;dji_pdam_kota_magelang_1;dji;pdam_kota_magelang;1475;66
25/06/24;indobest_PDAMKOTA.MAGELANG;indobest;pdam_kota_magelang;900;75
25/06/24;dji_pdam_kota_makassar_1;dji;pdam_kota_makassar;800;72
25/06/24;bimasakti_pdam_kota_malang_1;bimasakti;pdam_kota_malang;1940;74
25/06/24;indobest_PDAMKOTA.MALANG;indobest;pdam_kota_malang;600;89
25/06/24;dji_pdam_kota_manado_1;dji;pdam_kota_manado;700;100
25/06/24;fortuna_pdam_kota_manado_1;fortuna;pdam_kota_manado;1700;71
25/06/24;indobest_PDAMKOTA.MANADO;indobest;pdam_kota_manado;800;66
25/06/24;dji_pdam_kota_palembang_1;dji;pdam_kota_palembang;1000;78
25/06/24;ids_pdam_kota_palembang_1;ids;pdam_kota_palembang;1100;85
25/06/24;indobest_PDAMKOTA.PALEMBANG;indobest;pdam_kota_palembang;700;78
25/06/24;bimasakti_pdam_kota_palopo_1;bimasakti;pdam_kota_palopo;1225;85
25/06/24;dji_pdam_kota_palopo_1;dji;pdam_kota_palopo;925;87
25/06/24;fortuna_pdam_kota_palopo_1;fortuna;pdam_kota_palopo;1650;66
25/06/24;indobest_PDAMKOTA.PALOPO;indobest;pdam_kota_palopo;800;100
25/06/24;mkm_pdam_kota_palopo_1;mkm;pdam_kota_palopo;1500;84
25/06/24;fortuna_pdam_kota_palu_1;fortuna;pdam_kota_palu;1650;0
25/06/24;indobest_PDAMKOTA.PANGKALPINANG;indobest;pdam_kota_pangkal_pinang;1050;100
25/06/24;bimasakti_WAPAREPARE;bimasakti;pdam_kota_parepare;1625;50
25/06/24;dji_pdam_kota_parepare_1;dji;pdam_kota_parepare;750;75
25/06/24;indobest_PDAMKOTA.PAREPARE;indobest;pdam_kota_parepare;950;100
25/06/24;bimasakti_pdam_kota_pasuruan_1;bimasakti;pdam_kota_pasuruan;1350;80
25/06/24;indobest_PDAMKOTA.PASURUAN;indobest;pdam_kota_pasuruan;1050;100
25/06/24;mkm_pdam_kota_pekalongan_1;mkm;pdam_kota_pekalongan;2000;100
25/06/24;indobest_PDAMKOTA.PEKANBARU;indobest;pdam_kota_pekanbaru;1250;0
25/06/24;fortuna_pdam_kota_pematang_siantar_1;fortuna;pdam_kota_pematang_siantar;1500;81
25/06/24;indobest_PDAMKOTA.PEMATANGSIANTAR;indobest;pdam_kota_pematang_siantar;800;82
25/06/24;dji_pdam_kota_pontianak_1;dji;pdam_kota_pontianak;1120;77
25/06/24;indobest_PDAMKOTA.PONTIANAK;indobest;pdam_kota_pontianak;600;68
25/06/24;bimasakti_WAPRBMULIH;bimasakti;pdam_kota_prabumulih;1850;100
25/06/24;indobest_PDAMKAB.PRABUMULIH;indobest;pdam_kota_prabumulih;1200;100
25/06/24;bimasakti_pdam_kota_probolinggo_1;bimasakti;pdam_kota_probolinggo;1700;60
25/06/24;indobest_PDAMKOTA.PROBOLINGGO;indobest;pdam_kota_probolinggo;900;0
25/06/24;fortuna_pdam_kota_sabang_1;fortuna;pdam_kota_sabang;1650;100
25/06/24;dji_pdam_kota_salatiga_1;dji;pdam_kota_salatiga;1200;66
25/06/24;indobest_PDAMKOTA.SALATIGA;indobest;pdam_kota_salatiga;450;100
25/06/24;dji_pdam_kota_samarinda_1;dji;pdam_kota_samarinda;1120;79
25/06/24;fortuna_pdam_kota_sawahlunto_1;fortuna;pdam_kota_sawahlunto;1650;0
25/06/24;indobest_PDAMKOTA.SINGKAWANG;indobest;pdam_kota_singkawang;700;75
25/06/24;mkm_pdam_kota_singkawang_1;mkm;pdam_kota_singkawang;1500;85
25/06/24;indobest_PDAMKOTA.SOLO;indobest;PDAM_KOTA_SOLO;1600;0
25/06/24;indobest_PDAMKOTA.SUKABUMI;indobest;pdam_kota_sukabumi;600;64
25/06/24;bimasakti_pdam_kota_sungai_penuh_1;bimasakti;pdam_kota_sungai_penuh;1695;80
25/06/24;fortuna_pdam_kota_surabaya_1;fortuna;pdam_kota_surabaya;2050;79
25/06/24;dji_pdam_kota_surakarta_1;dji;pdam_kota_surakarta;1450;66
25/06/24;indobest_PDAMKOTA.SURAKARTA;indobest;pdam_kota_surakarta;450;100
25/06/24;mkm_pdam_kota_tanjung_balai_1;mkm;pdam_kota_tanjung_balai;1500;40
25/06/24;indobest_PDAMKOTA.TANJUNGPINANG;indobest;pdam_kota_tanjung_pinang;820;75
25/06/24;indobest_PDAMKOTA.TARAKAN;indobest;pdam_kota_tarakan;700;100
25/06/24;mkm_pdam_kota_tarakan_1;mkm;pdam_kota_tarakan;1500;100
25/06/24;indobest_PDAMKOTA.TASIKMALAYA;indobest;pdam_kota_tasikmalaya;650;100
25/06/24;mkm_pdam_kota_tasikmalaya_1;mkm;pdam_kota_tasikmalaya;1500;92
25/06/24;fortuna_pdam_kota_tebing_tinggi_1;fortuna;pdam_kota_tebing_tinggi;1500;100
25/06/24;indobest_PDAMKOTA.TEBINGTINGGI;indobest;pdam_kota_tebing_tinggi;1050;0
25/06/24;dji_pdam_kota_tegal_1;dji;pdam_kota_tegal;1650;78
25/06/24;indobest_PDAMKOTA.TEGAL;indobest;pdam_kota_tegal;800;91
25/06/24;bimasakti_pdam_kota_wisata_batu_1;bimasakti;pdam_kota_wisata_batu;1350;100
25/06/24;dji_pdam_kota_yogyakarta_1;dji;pdam_kota_yogyakarta;1000;81
25/06/24;indobest_PDAMKOTA.YOGYAKARTA;indobest;pdam_kota_yogyakarta;800;83
25/06/24;mkm_pdam_kota_yogyakarta_1;mkm;pdam_kota_yogyakarta;1500;100
25/06/24;fortuna_pdam_lampung_1;fortuna;pdam_lampung;1500;94
25/06/24;ids_pdam_lampung_1;ids;pdam_lampung;1300;80
25/06/24;indobest_PDAM.LAMPUNG;indobest;pdam_lampung;700;100
25/06/24;mitracomm_pdam_lampung_1;mitracomm;pdam_lampung;1700;100
25/06/24;syb_pdam_mamuju_tengah_1;syb;pdam_mamuju_tengah;2000;100
25/06/24;dji_400381;dji;pdam_mataram;1500;81
25/06/24;fortuna_pdam_mataram_1;fortuna;pdam_mataram;1600;85
25/06/24;ids_pdam_mataram_1;ids;pdam_mataram;1100;84
25/06/24;indobest_pdam_mataram_1;indobest;pdam_mataram;900;75
25/06/24;mitracomm_pdam_melawi_1;mitracomm;pdam_melawi;1400;100
25/06/24;bimasakti_pdam_mojokerto_1;bimasakti;pdam_mojokerto;1700;100
25/06/24;ids_pdam_mojokerto_1;ids;pdam_mojokerto;850;100
25/06/24;indobest_PDAMKAB.MOJOKERTO;indobest;pdam_mojokerto;1075;0
25/06/24;indobest_PDAMKOTA.TARUTUNG;indobest;pdam_mual_natio_tarutung;700;100
25/06/24;indobest_PDAMKAB.OKUBATURAJA;indobest;pdam_oku_baturaja;800;100
25/06/24;syb_pdam_pacitan_1;syb;pdam_pacitan;2050;100
25/06/24;dji_pdam_palyja_1;dji;pdam_palyja;1000;78
25/06/24;ids_pdam_palyja_1;ids;pdam_palyja;1200;79
25/06/24;indobest_PALYJA;indobest;pdam_palyja;900;77
25/06/24;mitracomm_pdam_palyja_jakarta_1;mitracomm;pdam_palyja;1700;97
25/06/24;indobest_PDAMKAB.MUARABUNGO;indobest;pdam_pancuran_telago;1050;80
25/06/24;dji_pdam_pangkalan_bun_kota_waringin_barat_1;dji;pdam_pangkalan_bun_kota_waringin_barat;1120;90
25/06/24;indobest_PDAMKOTA.SAMPIT;indobest;pdam_sampit;700;0
25/06/24;dji_pdam_semarang_1;dji;pdam_semarang;1500;77
25/06/24;ids_pdam_semarang_1;ids;pdam_semarang;580;81
25/06/24;indobest_PDAMKOTA.SEMARANG;indobest;pdam_semarang;800;87
25/06/24;ids_pdam_sidoarjo_1;ids;pdam_sidoarjo;725;81
25/06/24;indobest_PDAMKAB.SIDOARJO;indobest;pdam_sidoarjo;700;90
25/06/24;ids_pdam_sleman_1;ids;pdam_sleman;725;76
25/06/24;indobest_PDAMKAB.SLEMAN;indobest;pdam_sleman;650;75
25/06/24;syb_pdam_sumba_timur_1;syb;pdam_sumba_timur;2000;0
25/06/24;bimasakti_pdam_tapin_1;bimasakti;pdam_tapin;1275;100
25/06/24;ids_pdam_tapin_1;ids;pdam_tapin;950;50
25/06/24;indobest_PDAMKAB.TAPIN;indobest;pdam_tapin;600;100
25/06/24;fortuna_pdam_tirta_bukit_kaba_kab_rejang_lebong_1;fortuna;pdam_tirta_bukit_kaba_kab_rejang_lebong;1600;66
25/06/24;fortuna_pdam_tirta_deli_serdang_1;fortuna;pdam_tirta_deli_serdang;1850;83
25/06/24;indobest_PDAMKAB.SERDANG;indobest;pdam_tirta_deli_serdang;845;100
25/06/24;fortuna_pdam_tirta_jasa_kalianda_1;fortuna;pdam_tirta_jasa_kalianda;1800;66
25/06/24;indobest_PDAMKAB.LAMPUNGSELATAN;indobest;pdam_tirta_jasa_kalianda;1125;0
25/06/24;indobest_PDAM.KERINCI;indobest;pdam_tirta_khayangan;1075;100
25/06/24;fortuna_pdam_tirta_lihou_kab_simalungun_1;fortuna;pdam_tirta_lihou_kab_simalungun;1600;100
25/06/24;syb_pdam_tirta_lingga_1;syb;pdam_tirta_lingga;2000;75
25/06/24;bimasakti_pdam_tirta_wampu_1;bimasakti;pdam_tirta_wampu;1500;78
25/06/24;dji_pdam_tirtanadi_medan_1;dji;pdam_tirtanadi_medan;909;80
25/06/24;fortuna_pdam_tirtanadi_medan_1;fortuna;pdam_tirtanadi_medan;909;79
25/06/24;indobest_PDAM.TIRTANADIMEDAN;indobest;pdam_tirtanadi_medan;800;75
25/06/24;fortuna_pdam_wae_mbeliling_kab_manggarai_barat_1;fortuna;pdam_wae_mbeliling_kab_manggarai_barat;1650;100
25/06/24;dji_perumda_air_minum_tirta_sewakadarma_1;dji;perumda_air_minum_tirta_sewakadarma;1500;70
25/06/24;fortuna_perumda_air_minum_tirta_sewakadarma_1;fortuna;perumda_air_minum_tirta_sewakadarma;1550;100
25/06/24;mitracomm_perumda_kab_natuna_1;mitracomm;perumda_kab_natuna;1300;100
25/06/24;mitracomm_perumda_kab_nunukan_1;mitracomm;perumda_kab_nunukan;1500;100
25/06/24;mkm_pt_dsa_ambon_1;mkm;pt_dsa_ambon;1500;40
25/06/24;fortuna_pudam_kab_labuan_batu_1;fortuna;pudam_kab_labuan_batu;1400;83
24/06/24;indobest_PDAMKAB.BALANGAN;indobest;dana_pdam_kab_balangan_1;800;100
24/06/24;indobest_PDAMKAB.CIANJUR;indobest;dana_pdam_kab_cianjur_1;700;100
24/06/24;dji_pam_atb_batam_1;dji;pam_atb_batam;1000;84
24/06/24;fortuna_pam_batam_1;fortuna;pam_batam;1850;57
24/06/24;bimasakti_pdam_aetra_kota_tangerang_1;bimasakti;pdam_aetra_kota_tangerang;1850;78
24/06/24;dji_pdam_aetra_kota_tangerang_1;dji;pdam_aetra_kota_tangerang;500;94
24/06/24;fortuna_pdam_aetra_kota_tangerang_1;fortuna;pdam_aetra_kota_tangerang;1600;50
24/06/24;indobest_PDAMKOTA.TANGERANG;indobest;pdam_aetra_kota_tangerang;800;71
24/06/24;dji_pdam_aetra_tangerang_1;dji;pdam_aetra_tangerang;1300;81
24/06/24;fortuna_pdam_albantani_kab_serang_1;fortuna;pdam_albantani_kab_serang;1500;72
24/06/24;dji_pdam_ats_palembang_1;dji;pdam_ats_palembang;1120;81
24/06/24;indobest_pdam_ats_palembang_1;indobest;pdam_ats_palembang;900;71
24/06/24;mitracomm_pdam_ats_palembang_1;mitracomm;pdam_ats_palembang;1600;71
24/06/24;bimasakti_pdam_bandung_1;bimasakti;pdam_bandung;1725;62
24/06/24;dji_pdam_bandung_1;dji;pdam_bandung;1100;100
24/06/24;ids_pdam_bandung_1;ids;pdam_bandung;1300;64
24/06/24;indobest_PDAMKOTA.BANDUNG;indobest;pdam_bandung;1050;88
24/06/24;bimasakti_pdam_bangkalan_1;bimasakti;pdam_bangkalan;1600;100
24/06/24;ids_pdam_bangkalan_1;ids;pdam_bangkalan;1200;100
24/06/24;indobest_PDAMKAB.BANGKALAN;indobest;pdam_bangkalan;500;0
24/06/24;dji_pdam_bogor_1;dji;pdam_bogor;1100;74
24/06/24;ids_pdam_bogor_1;ids;pdam_bogor;1200;78
24/06/24;indobest_PDAMKAB.BOGOR;indobest;pdam_bogor;900;80
24/06/24;indobest_PDAMKOTA.BOGOR;indobest;pdam_bogor;700;25
24/06/24;bimasakti_pdam_bojonegoro_1;bimasakti;pdam_bojonegoro;1650;70
24/06/24;indobest_PDAMKAB.BOJONEGORO;indobest;pdam_bojonegoro;700;75
24/06/24;indobest_PDAMKOTA.BONEWATAMPONE;indobest;pdam_bone_watampone;800;66
24/06/24;bimasakti_pdam_cilacap_1;bimasakti;pdam_cilacap;1900;78
24/06/24;dji_pdam_cilacap_1;dji;pdam_cilacap;1750;66
24/06/24;ids_pdam_cilacap_1;ids;pdam_cilacap;850;81
24/06/24;indobest_PDAMKAB.CILACAP;indobest;pdam_cilacap;700;88
24/06/24;mkm_pdam_kab_aceh_besar_1;mkm;pdam_kab_aceh_besar;1500;25
24/06/24;indobest_PDAMKAB.ACEHTAMIANG;indobest;pdam_kab_aceh_tamiang;800;33
24/06/24;indobest_PDAMKAB.ACEHUTARA;indobest;pdam_kab_aceh_utara;500;75
24/06/24;mkm_pdam_kab_aceh_utara_1;mkm;pdam_kab_aceh_utara;1500;84
24/06/24;indobest_PDAMKAB.AGAM;indobest;pdam_kab_agam;650;0
24/06/24;fortuna_pdam_kab_asahan_1;fortuna;pdam_kab_asahan;1650;85
24/06/24;fortuna_pdam_kab_badung_1;fortuna;pdam_kab_badung;1600;90
24/06/24;indobest_PDAMKAB.BADUNG;indobest;pdam_kab_badung;800;87
24/06/24;pdam_kab_badung_20201002111300001700166009500330036;dji;pdam_kab_badung;1500;84
24/06/24;bimasakti_pdam_kab_balangan_1;bimasakti;pdam_kab_balangan;1700;60
24/06/24;dji_pdam_kab_balangan_1;dji;pdam_kab_balangan;1120;87
24/06/24;dji_pdam_kab_bandung_1;dji;pdam_kab_bandung;1900;55
24/06/24;fortuna_pdam_kab_bandung_1;fortuna;pdam_kab_bandung;1550;72
24/06/24;indobest_PDAMKAB.BANDUNG;indobest;pdam_kab_bandung;975;33
24/06/24;indobest_PDAMKAB.BANDUNGBARAT;indobest;pdam_kab_bandung_barat;800;100
24/06/24;syb_pdam_kab_bangli_1;syb;pdam_kab_bangli;2000;100
24/06/24;indobest_PDAMKAB.BANYUASIN;indobest;pdam_kab_banyuasin;1075;70
24/06/24;dji_pdam_kab_banyumas_1;dji;pdam_kab_banyumas;1500;86
24/06/24;fortuna_pdam_kab_banyumas_1;fortuna;pdam_kab_banyumas;1600;79
24/06/24;indobest_PDAMKAB.BANYUMAS;indobest;pdam_kab_banyumas;700;93
24/06/24;bimasakti_pdam_kab_banyuwangi_1;bimasakti;pdam_kab_banyuwangi;1815;80
24/06/24;dji_pdam_kab_banyuwangi_1;dji;pdam_kab_banyuwangi;2000;42
24/06/24;indobest_PDAMKAB.BANYUWANGI;indobest;pdam_kab_banyuwangi;1125;66
24/06/24;bimasakti_pdam_kab_barabai_1;bimasakti;pdam_kab_barabai;1825;83
24/06/24;indobest_PDAMKAB.BARABAI;indobest;pdam_kab_barabai;600;100
24/06/24;pdam_kab_barabai_20210909111300001700166004400729091;dji;pdam_kab_barabai;1120;100
24/06/24;bimasakti_pdam_kab_batang_1;bimasakti;pdam_kab_batang;2100;50
24/06/24;dji_pdam_kab_batang_1;dji;pdam_kab_batang;2000;77
24/06/24;fortuna_pdam_kab_batang_1;fortuna;pdam_kab_batang;2050;66
24/06/24;indobest_PDAMKAB.BATANG;indobest;pdam_kab_batang;1075;85
24/06/24;indobest_PDAMKAB.BATANGHARI;indobest;pdam_kab_batanghari;1125;100
24/06/24;pdam_kab_batanghari_20211027111300001700166000100830378;dji;pdam_kab_batanghari;1150;70
24/06/24;dji_pdam_kab_bekasi_1;dji;pdam_kab_bekasi;553;77
24/06/24;fortuna_pdam_kab_bekasi_1;fortuna;pdam_kab_bekasi;1800;66
24/06/24;syb_pdam_kab_belu_1;syb;pdam_kab_belu;2000;100
24/06/24;fortuna_pdam_kab_bengkayang_1;fortuna;pdam_kab_bengkayang;1400;75
24/06/24;indobest_PDAMKAB.BENGKAYANG;indobest;pdam_kab_bengkayang;700;100
24/06/24;mkm_pdam_kab_bengkayang_1;mkm;pdam_kab_bengkayang;1500;62
24/06/24;bimasakti_pdam_kab_blora_1;bimasakti;pdam_kab_blora;1900;66
24/06/24;dji_pdam_kab_blora_1;dji;pdam_kab_blora;1500;50
24/06/24;dji_pdam_kab_bojonegoro_1;dji;pdam_kab_bojonegoro;1120;100
24/06/24;fortuna_pdam_kab_bombana_1;fortuna;pdam_kab_bombana;1650;0
24/06/24;dji_pdam_kab_bondowoso_1;dji;pdam_kab_bondowoso;1500;100
24/06/24;indobest_PDAMKAB.BONDOWOSO;indobest;pdam_kab_bondowoso;800;100
24/06/24;dji_pdam_kab_boyolali_1;dji;pdam_kab_boyolali;1250;89
24/06/24;indobest_PDAMKAB.BOYOLALI;indobest;pdam_kab_boyolali;600;84
24/06/24;dji_pdam_kab_brebes_1;dji;pdam_kab_brebes;1450;95
24/06/24;indobest_PDAMKAB.BREBES;indobest;pdam_kab_brebes;600;85
24/06/24;dji_pdam_kab_buleleng_1;dji;pdam_kab_buleleng;1600;80
24/06/24;indobest_PDAMKAB.BULUNGANTANJUNGSELOR;indobest;pdam_kab_bulungan_tanjung;600;75
24/06/24;dji_pdam_kab_ciamis_1;dji;pdam_kab_ciamis;2000;92
24/06/24;fortuna_pdam_kab_ciamis_1;fortuna;pdam_kab_ciamis;1550;94
24/06/24;indobest_PDAMKAB.CIAMIS;indobest;pdam_kab_ciamis;1125;75
24/06/24;bimasakti_pdam_kab_cianjur_1;bimasakti;pdam_kab_cianjur;1550;70
24/06/24;bimasakti_pdam_kab_cirebon_1;bimasakti;pdam_kab_cirebon;1600;87
24/06/24;dji_pdam_kab_cirebon_1;dji;pdam_kab_cirebon;1300;66
24/06/24;fortuna_pdam_kab_cirebon_1;fortuna;pdam_kab_cirebon;1450;73
24/06/24;indobest_PDAMKAB.CIREBON;indobest;pdam_kab_cirebon;800;100
24/06/24;indobest_PDAMKAB.DEMAK;indobest;pdam_kab_demak;600;55
24/06/24;pdam_kab_demak_20211027111300001700166002300831422;dji;pdam_kab_demak;1200;53
24/06/24;dji_pdam_kab_enrekang_1;dji;pdam_kab_enrekang;1150;100
24/06/24;fortuna_pdam_kab_garut_1;fortuna;pdam_kab_garut;1700;72
24/06/24;dji_pdam_kab_gianyar_1;dji;pdam_kab_gianyar;1150;50
24/06/24;indobest_PDAMKAB.GIANYAR;indobest;pdam_kab_gianyar;1050;50
24/06/24;mkm_pdam_kab_gorontalo_1;mkm;pdam_kab_gorontalo;1750;0
24/06/24;indobest_PDAMKAB.GORONTALOLIMBOTO;indobest;pdam_kab_gorontalo_limboto;700;100
24/06/24;dji_pdam_kab_gowa_1;dji;pdam_kab_gowa;1600;71
24/06/24;indobest_PDAMKAB.GOWA;indobest;pdam_kab_gowa;1250;90
24/06/24;fortuna_pdam_kab_gresik_1;fortuna;pdam_kab_gresik;1550;90
24/06/24;indobest_PDAMKAB.GRESIK;indobest;pdam_kab_gresik;500;85
24/06/24;indobest_PDAMKAB.GROBOGAN;indobest;pdam_kab_grobogan;500;50
24/06/24;pdam_kab_grobogan_20211027111300001700166000100831421;dji;pdam_kab_grobogan;600;60
24/06/24;bimasakti_pdam_kab_gunung_kidul_1;bimasakti;pdam_kab_gunung_kidul;1800;77
24/06/24;fortuna_pdam_kab_gunung_kidul_1;fortuna;pdam_kab_gunung_kidul;1700;57
24/06/24;dji_pdam_kab_gunungkidul_1;dji;pdam_kab_gunungkidul;1500;100
24/06/24;bimasakti_WAHSU;bimasakti;pdam_kab_hulu_sungai_utara;1600;60
24/06/24;indobest_PDAMKAB.HULUSUNGAIUTARAAMUNTAI;indobest;pdam_kab_hulu_sungai_utara;850;100
24/06/24;dji_pdam_kab_indramayu_1;dji;pdam_kab_indramayu;500;82
24/06/24;indobest_PDAMKAB.INDRAMAYU;indobest;pdam_kab_indramayu;350;75
24/06/24;dji_pdam_kab_jember_1;dji;pdam_kab_jember;1550;80
24/06/24;indobest_PDAMKAB.JEMBER;indobest;pdam_kab_jember;950;66
24/06/24;mkm_pdam_kab_jembrana_1;mkm;pdam_kab_jembrana;1500;0
24/06/24;indobest_PDAMKAB.JEPARA;indobest;pdam_kab_jepara;950;100
24/06/24;dji_pdam_kab_jombang_1;dji;pdam_kab_jombang;2000;100
24/06/24;indobest_PDAMKAB.JOMBANG;indobest;pdam_kab_jombang;1125;66
24/06/24;indobest_PDAMKAB.KAPUASHULU;indobest;pdam_kab_kapuas_hulu;700;50
24/06/24;bimasakti_pdam_kab_karanganyar_1;bimasakti;pdam_kab_karanganyar;1700;71
24/06/24;dji_pdam_kab_karanganyar_1;dji;pdam_kab_karanganyar;1400;75
24/06/24;fortuna_pdam_kab_karanganyar_1;fortuna;pdam_kab_karanganyar;1550;100
24/06/24;indobest_PDAMKAB.KARANGANYAR;indobest;pdam_kab_karanganyar;550;0
24/06/24;indobest_PDAMKAB.KARAWANG;indobest;pdam_kab_karawang;700;78
24/06/24;fortuna_pdam_kab_karo_1;fortuna;pdam_kab_karo;1500;100
24/06/24;dji_pdam_kab_kebumen_1;dji;pdam_kab_kebumen;1600;100
24/06/24;indobest_PDAMKAB.KEBUMEN;indobest;pdam_kab_kebumen;850;75
24/06/24;bimasakti_pdam_kab_kendal_1;bimasakti;pdam_kab_kendal;1775;71
24/06/24;fortuna_pdam_kab_kendal_1;fortuna;pdam_kab_kendal;1445;64
24/06/24;indobest_PDAMKAB.KENDAL;indobest;pdam_kab_kendal;500;50
24/06/24;indobest_PDAMKAB.KETAPANG;indobest;pdam_kab_ketapang;700;100
24/06/24;bimasakti_pdam_kab_kisaran_1;bimasakti;pdam_kab_kisaran;1900;100
24/06/24;indobest_PDAMKAB.KISARAN;indobest;pdam_kab_kisaran;1075;75
24/06/24;indobest_PDAMKAB.KLATEN;indobest;pdam_kab_klaten;800;57
24/06/24;indobest_PDAMKAB.KLUNGKUNG;indobest;pdam_kab_klungkung;550;100
24/06/24;pdam_kab_klungkung_20211027111300001700166008100830367;dji;pdam_kab_klungkung;1200;100
24/06/24;indobest_PDAMKAB.KOTABARUPULAULAUT;indobest;pdam_kab_kotabaru_pulaulaut;1125;100
24/06/24;mkm_pdam_kab_kotabaru_pulaulaut_1;mkm;pdam_kab_kotabaru_pulaulaut;1500;100
24/06/24;dji_pdam_kab_kudus_1;dji;pdam_kab_kudus;1250;77
24/06/24;indobest_PDAMKAB.KUDUS;indobest;pdam_kab_kudus;850;78
24/06/24;indobest_PDAMKAB.KULONPROGO;indobest;pdam_kab_kulon_progo;900;88
24/06/24;bimasakti_pdam_kab_kulonprogo_1;bimasakti;pdam_kab_kulonprogo;1700;50
24/06/24;dji_pdam_kab_kulonprogo_1;dji;pdam_kab_kulonprogo;1120;80
24/06/24;fortuna_pdam_kab_kulonprogo_1;fortuna;pdam_kab_kulonprogo;1650;100
24/06/24;dji_pdam_kab_kuningan_1;dji;pdam_kab_kuningan;900;86
24/06/24;indobest_PDAMKAB.KUNINGAN;indobest;pdam_kab_kuningan;500;78
24/06/24;bimasakti_pdam_kab_kupang_1;bimasakti;pdam_kab_kupang;1250;100
24/06/24;dji_pdam_kab_kupang_1;dji;pdam_kab_kupang;700;100
24/06/24;indobest_PDAMKAB.KUPANG;indobest;pdam_kab_kupang;1050;66
24/06/24;mkm_pdam_kab_kutai_kartanegara_1;mkm;pdam_kab_kutai_kartanegara;1500;73
24/06/24;bimasakti_pdam_kab_kutai_timur_1;bimasakti;pdam_kab_kutai_timur;1900;85
24/06/24;indobest_PDAMKOTA.KUTAITIMUR;indobest;pdam_kab_kutai_timur;700;55
24/06/24;bimasakti_pdam_kab_lahat_1;bimasakti;pdam_kab_lahat;1725;0
24/06/24;fortuna_pdam_kab_lebak_1;fortuna;pdam_kab_lebak;1500;60
24/06/24;mkm_pdam_kab_lebak_1;mkm;pdam_kab_lebak;1500;87
24/06/24;dji_pdam_kab_lima_puluh_kota_1;dji;pdam_kab_lima_puluh_kota;800;100
24/06/24;indobest_PDAMKAB.LIMAPULUHKOTA;indobest;pdam_kab_limapuluh_kota;820;100
24/06/24;dji_pdam_kab_lombok_tengah_1;dji;pdam_kab_lombok_tengah;1450;68
24/06/24;indobest_PDAMKAB.LOMBOKTENGAH;indobest;pdam_kab_lombok_tengah;450;100
24/06/24;indobest_PDAMKAB.LOMBOKTIMUR;indobest;pdam_kab_lombok_timur;1050;81
24/06/24;mitracomm_pdam_kab_lombok_utara_1;mitracomm;pdam_kab_lombok_utara;1800;100
24/06/24;indobest_PDAMKAB.LUWUUTARA;indobest;pdam_kab_luwu_utara;700;0
24/06/24;bimasakti_pdam_kab_madiun_1;bimasakti;pdam_kab_madiun;1500;75
24/06/24;bimasakti_pdam_kab_magelang_1;bimasakti;pdam_kab_magelang;1500;100
24/06/24;dji_pdam_kab_magelang_1;dji;pdam_kab_magelang;1425;77
24/06/24;indobest_PDAMKAB.MAGELANG;indobest;pdam_kab_magelang;900;75
24/06/24;bimasakti_pdam_kab_magetan_1;bimasakti;pdam_kab_magetan;1700;87
24/06/24;indobest_PDAMKAB.MAGETAN;indobest;pdam_kab_magetan;800;100
24/06/24;dji_pdam_kab_majalengka_1;dji;pdam_kab_majalengka;900;85
24/06/24;indobest_PDAMKAB.MAJALENGKA;indobest;pdam_kab_majalengka;1050;100
24/06/24;bimasakti_pdam_kab_malang_1;bimasakti;pdam_kab_malang;1550;78
24/06/24;dji_pdam_kab_malang_1;dji;pdam_kab_malang;1500;71
24/06/24;indobest_PDAMKAB.MALANG;indobest;pdam_kab_malang;450;80
24/06/24;syb_pdam_kab_manggarai_barat_1;syb;pdam_kab_manggarai_barat;2000;100
24/06/24;indobest_PDAMKAB.MEMPAWAH;indobest;pdam_kab_mempawah;700;100
24/06/24;fortuna_pdam_kab_merangin_1;fortuna;pdam_kab_merangin;1650;100
24/06/24;indobest_PDAMKAB.MERANGIN;indobest;pdam_kab_merangin;1050;0
24/06/24;dji_pdam_kab_mojokerto_1;dji;pdam_kab_mojokerto;600;0
24/06/24;indobest_PDAMKAB.MUARAENIM;indobest;pdam_kab_muara_enim;700;50
24/06/24;indobest_PDAMKAB.MUAROJAMBI;indobest;pdam_kab_muaro_jambi;1125;75
24/06/24;pdam_kab_muaro_jambi_20211027111300001700166003000835686;dji;pdam_kab_muaro_jambi;1150;82
24/06/24;indobest_PDAMKAB.MUSIBANYUASIN;indobest;pdam_kab_musi_banyuasin;800;77
24/06/24;bimasakti_WANGAWI;bimasakti;pdam_kab_ngawi;1700;87
24/06/24;bimasakti_pdam_kab_nias_1;bimasakti;pdam_kab_nias;1485;100
24/06/24;indobest_PDAMKAB.NIAS;indobest;pdam_kab_nias;800;100
24/06/24;indobest_PDAMKAB.PACITAN;indobest;pdam_kab_pacitan;800;100
24/06/24;indobest_PDAMKAB.PADANGPARIAMAN;indobest;pdam_kab_padang_pariaman;1050;62
24/06/24;dji_pdam_kab_pandeglang_1;dji;pdam_kab_pandeglang;925;75
24/06/24;fortuna_pdam_kab_pandeglang_1;fortuna;pdam_kab_pandeglang;1800;75
24/06/24;indobest_PDAMKAB.PANDEGLANG;indobest;pdam_kab_pandeglang;1250;100
24/06/24;dji_pdam_kab_pangandaran_1;dji;pdam_kab_pangandaran;2400;100
